date,place,country,order
2008-02-29,Ferrara-Comacchio,Italy,"Ordine di San Silvestro Papa"
2008-02-29,Italia,Italy,"Ordine di San Gregorio Magno"
2008-02-29,Lille,France,"Ordine di San Silvestro Papa"
2008-02-29,Leeds,"United Kingdom","Ordine di San Gregorio Magno"
2008-02-29,Leeds,"United Kingdom","Ordine di San Gregorio Magno"
2008-02-29,Leeds,"United Kingdom","Ordine di San Silvestro Papa"
2008-02-29,Leeds,"United Kingdom","Ordine di San Gregorio Magno"
2008-02-29,Leeds,"United Kingdom","Ordine di San Gregorio Magno"
2008-02-29,Leeds,"United Kingdom","Ordine di San Silvestro Papa"
2008-02-29,’s-Hertogenbosch,Netherlands,"Ordine di San Gregorio Magno"
2008-02-29,"Freiburg Im Breisgau",Germany,"Ordine di San Gregorio Magno"
2008-03-10,Eichstatt,Germany,"Ordine di San Silvestro Papa"
2008-03-10,Koln,Germany,"Ordine di San Silvestro Papa"
2008-03-10,Westminster,"United Kingdom","Ordine di San Gregorio Magno"
2008-03-10,Westminster,"United Kingdom","Ordine di San Gregorio Magno"
2008-03-10,Westminster,"United Kingdom","Ordine di San Gregorio Magno"
2008-03-10,Koln,Germany,"Ordine di San Silvestro Papa"
2008-03-10,Koln,Germany,"Ordine di San Gregorio Magno"
2008-03-10,Westminster,"United Kingdom","Ordine di San Gregorio Magno"
2008-03-10,Irlanda,Ireland,"Ordine di San Gregorio Magno"
2008-03-10,Madrid,Spain,"Ordine di San Gregorio Magno"
2008-03-10,Westminster,"United Kingdom","Ordine di San Gregorio Magno"
2008-03-10,Italia,Italy,"Ordine di San Gregorio Magno"
2008-03-10,"Portalegre-Castelo Branco",Portugal,"Ordine di San Silvestro Papa"
2008-03-10,"Sabina-Poggio Mirteto",Italy,"Ordine di San Gregorio Magno"
2008-03-10,Westminster,"United Kingdom","Ordine di San Gregorio Magno"
2008-03-10,Auckland,"New Zealand","Ordine di San Gregorio Magno"
2008-03-10,Westminster,"United Kingdom","Ordine di San Gregorio Magno"
2008-03-10,"Sabina-Poggio Mirteto",Italy,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Silvestro Papa"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Silvestro Papa"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Silvestro Papa"
2008-03-11,Austria,Austria,"Ordine di San Silvestro Papa"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Silvestro Papa"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Silvestro Papa"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Silvestro Papa"
2008-03-11,Austria,Austria,"Ordine di San Silvestro Papa"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-11,Austria,Austria,"Ordine di San Gregorio Magno"
2008-03-15,Koforidua,Ghana,"Ordine di San Gregorio Magno"
2008-03-15,Koforidua,Ghana,"Ordine di San Gregorio Magno"
2008-03-15,Koforidua,Ghana,"Ordine di San Gregorio Magno"
2008-03-15,Koforidua,Ghana,"Ordine di San Gregorio Magno"
2008-03-27,Roma,Italy,"Ordine di San Silvestro Papa"
2008-03-27,"Sabina-Poggio Mirteto",Italy,"Ordine di San Silvestro Papa"
2008-03-27,Roma,Italy,"Ordine di San Silvestro Papa"
2008-03-27,Roma,Italy,"Ordine di San Silvestro Papa"
2008-03-27,Roma,Italy,"Ordine di San Silvestro Papa"
2008-03-27,Roma,Italy,"Ordine di San Silvestro Papa"
2008-03-27,Roma,Italy,"Ordine di San Silvestro Papa"
2008-03-27,Tivoli,Italy,"Ordine di San Silvestro Papa"
2008-03-27,Roma,Italy,"Ordine di San Silvestro Papa"
2008-03-27,Latina-Terracina-Sezze-Priverno,Italy,"Ordine di San Silvestro Papa"
2008-03-27,"Civita Castellana",Italy,"Ordine di San Silvestro Papa"
2008-03-27,Roma,Italy,"Ordine di San Silvestro Papa"
2008-04-01,Italia,Italy,"Ordine di San Silvestro Papa"
2008-04-01,"San Miniato",Italy,"Ordine di San Gregorio Magno"
2008-04-01,"Stamford degli Ucraini",Ukraine,"Ordine di San Gregorio Magno"
2008-04-01,Obuasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-01,Koln,Germany,"Ordine di San Silvestro Papa"
2008-04-01,Italia,Italy,"Ordine di San Gregorio Magno"
2008-04-01,Koln,Germany,"Ordine di San Silvestro Papa"
2008-04-01,Italia,Italy,"Ordine di San Silvestro Papa"
2008-04-01,Obuasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-01,Guatemala,Guatemala,"Ordine di San Silvestro Papa"
2008-04-01,Italia,Italy,"Ordine di San Silvestro Papa"
2008-04-01,Obuasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-01,Italia,Italy,"Ordine di San Silvestro Papa"
2008-04-01,Belluno-Feltre,Italy,"Ordine di San Silvestro Papa"
2008-04-01,Italia,Italy,"Ordine di San Gregorio Magno"
2008-04-05,Augsburg,Germany,"Ordine di San Silvestro Papa"
2008-04-05,Augsburg,Germany,"Ordine di San Silvestro Papa"
2008-04-05,Augsburg,Germany,"Ordine di San Silvestro Papa"
2008-04-05,Augsburg,Germany,"Ordine di San Silvestro Papa"
2008-04-05,Cuneo,Italy,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Italia,Italy,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Trento,Italy,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Gregorio Magno"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-10,Kumasi,Ghana,"Ordine di San Silvestro Papa"
2008-04-15,"Bosnia ed Erzegovina","Bosnia and Herzegovina","Ordine Piano"
2008-04-15,"Bosnia ed Erzegovina","Bosnia and Herzegovina","Ordine Piano"
2008-04-15,"Bosnia ed Erzegovina","Bosnia and Herzegovina","Ordine Piano"
2008-04-15,"Bosnia ed Erzegovina","Bosnia and Herzegovina","Ordine Piano"
2008-04-15,Roma,Italy,"Ordine di San Silvestro Papa"
2008-04-15,"Bosnia ed Erzegovina","Bosnia and Herzegovina","Ordine Piano"
2008-04-15,"Bosnia ed Erzegovina","Bosnia and Herzegovina","Ordine Piano"
2008-04-19,Marocco,Marocco,"Ordine Piano"
2008-04-19,Andorra,Andorra,"Ordine di San Gregorio Magno"
2008-04-19,Malta,Malta,"Ordine di San Gregorio Magno"
2008-04-19,Macedonia,Macedonia,"Ordine Piano"
2008-04-19,Zimbabwe,Zimbabwe,"Ordine di San Gregorio Magno"
2008-04-19,Azerbaijan,Azerbaijan,"Ordine di San Gregorio Magno"
2008-04-19,Togo,Togo,"Ordine di San Gregorio Magno"
2008-04-19,"El Salvador","El Salvador","Ordine di San Gregorio Magno"
2008-04-19,Paraguay,Paraguay,"Ordine Piano"
2008-04-19,"Santa Lucia",Argentina,"Ordine di San Gregorio Magno"
2008-04-19,Venezuela,Venezuela,"Ordine Piano"
2008-04-19,Svizzera,Switzerland,"Ordine di San Gregorio Magno"
2008-04-19,"Sud Africa","South Africa","Ordine di San Gregorio Magno"
2008-04-19,Messico,Mexico,"Ordine Piano"
2008-04-19,Nepal,Nepal,"Ordine di San Gregorio Magno"
2008-04-19,Finlandia,Finland,"Ordine di San Gregorio Magno"
2008-04-22,"Porto-Santa Rufina",Italy,"Ordine di San Silvestro Papa"
2008-04-22,"Port Harcourt",Nigeria,"Ordine di San Silvestro Papa"
2008-04-22,"Port Harcourt",Nigeria,"Ordine di San Silvestro Papa"
2008-04-22,"Port Harcourt",Nigeria,"Ordine di San Silvestro Papa"
2008-04-22,"Port Harcourt",Nigeria,"Ordine di San Silvestro Papa"
2008-04-22,"Port Harcourt",Nigeria,"Ordine di San Silvestro Papa"
2008-04-22,"Port Harcourt",Nigeria,"Ordine di San Gregorio Magno"
2008-04-22,"Port Harcourt",Nigeria,"Ordine di San Gregorio Magno"
2008-04-22,"Port Harcourt",Nigeria,"Ordine di San Silvestro Papa"
2008-04-22,"Port Harcourt",Nigeria,"Ordine di San Silvestro Papa"
2008-04-22,"Port Harcourt",Nigeria,"Ordine di San Gregorio Magno"
2008-04-22,"Port Harcourt",Nigeria,"Ordine di San Gregorio Magno"
2008-04-22,"Port Harcourt",Nigeria,"Ordine di San Silvestro Papa"
2008-04-22,"Port Harcourt",Nigeria,"Ordine di San Gregorio Magno"
2008-05-03,"Piana degli Albanesi",Italy,"Ordine di San Silvestro Papa"
2008-05-03,Italia,Italy,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Albenga-Imperia,Italy,"Ordine di San Gregorio Magno"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Teano-Calvi,Italy,"Ordine di San Gregorio Magno"
2008-05-03,Teano-Calvi,Italy,"Ordine di San Gregorio Magno"
2008-05-03,Westminster,"United Kingdom","Ordine di San Gregorio Magno"
2008-05-03,Teano-Calvi,Italy,"Ordine di San Gregorio Magno"
2008-05-03,Italia,Italy,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Eisenstadt,Austria,"Ordine di San Silvestro Papa"
2008-05-03,Argentina-Ord.militare,Argentina,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Lyon,France,"Ordine di San Gregorio Magno"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Santander,Spain,"Ordine di San Silvestro Papa"
2008-05-03,"Porto-Santa Rufina",Italy,"Ordine di San Gregorio Magno"
2008-05-03,Italia,Italy,"Ordine di San Silvestro Papa"
2008-05-03,Albenga-Imperia,Italy,"Ordine di San Gregorio Magno"
2008-05-03,Teano-Calvi,Italy,"Ordine di San Gregorio Magno"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Stockholm,Sweden,"Ordine di San Gregorio Magno"
2008-05-03,Albenga-Imperia,Italy,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Eisenstadt,Austria,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Kalookan,Philippines,"Ordine di San Silvestro Papa"
2008-05-03,Wurzburg,Germany,"Ordine di San Silvestro Papa"
2008-05-03,Frejus-Toulon,France,"Ordine di San Gregorio Magno"
2008-05-05,Italia,Italy,"Ordine di San Gregorio Magno"
2008-05-05,"Freiburg im Breisgau",Germany,"Ordine di San Gregorio Magno"
2008-05-05,Rieti,Italy,"Ordine di San Silvestro Papa"
2008-05-05,Pavia,Italy,"Ordine di San Silvestro Papa"
2008-05-05,Verona,Italy,"Ordine di San Gregorio Magno"
2008-05-05,Rieti,Italy,"Ordine di San Silvestro Papa"
2008-05-05,Rieti,Italy,"Ordine di San Silvestro Papa"
2008-05-05,Rieti,Italy,"Ordine di San Silvestro Papa"
2008-05-05,"Kolomyia-Chernivtsi di R. Biz. Ucr.",Ukraine,"Ordine di San Silvestro Papa"
2008-05-05,Italia,Italy,"Ordine di San Gregorio Magno"
2008-05-05,Napoli,Italy,"Ordine di San Gregorio Magno"
2008-05-06,Svizzera,Switzerland,"Ordine di San Silvestro Papa"
2008-05-06,Svizzera,Switzerland,"Ordine di San Silvestro Papa"
2008-05-10,Umuahia,Nigeria,"Ordine di San Gregorio Magno"
2008-05-10,Umuahia,Nigeria,"Ordine di San Silvestro Papa"
2008-05-10,Umuahia,Nigeria,"Ordine di San Gregorio Magno"
2008-05-10,Umuahia,Nigeria,"Ordine di San Silvestro Papa"
2008-05-10,Umuahia,Nigeria,"Ordine di San Gregorio Magno"
2008-05-10,Umuahia,Nigeria,"Ordine di San Gregorio Magno"
2008-05-10,Umuahia,Nigeria,"Ordine di San Gregorio Magno"
2008-05-12,Indonesia,Indonesia,"Ordine di San Gregorio Magno"
2008-05-14,"Sabina-Poggio Mirteto",Italy,"Ordine di San Silvestro Papa"
2008-05-14,Genova,Italy,"Ordine di San Silvestro Papa"
2008-05-14,"Salt Lake City","United States of America","Ordine di San Gregorio Magno"
2008-05-14,"Sabina-Poggio Mirteto",Italy,"Ordine di San Silvestro Papa"
2008-05-14,"Sabina-Poggio Mirteto",Italy,"Ordine di San Gregorio Magno"
2008-05-14,Milano,Italy,"Ordine di San Gregorio Magno"
2008-05-14,Strasbourg,France,"Ordine di San Gregorio Magno"
2008-05-14,"United Kingdom","United Kingdom","Ordine di San Gregorio Magno"
2008-05-14,Austria-Ord.militare,Austria,"Ordine di San Silvestro Papa"
2008-05-14,Ucraina,Ukraine,"Ordine di San Gregorio Magno"
2008-05-14,"Sabina-Poggio Mirteto",Italy,"Ordine di San Silvestro Papa"
2008-05-14,Italia,Italy,"Ordine di San Gregorio Magno"
2008-05-14,Strasbourg,France,"Ordine di San Gregorio Magno"
2008-05-15,Svezia,Sweden,"Ordine di San Gregorio Magno"
2008-05-15,Roma,Italy,"Ordine di San Silvestro Papa"
2008-05-15,Roma,Italy,"Ordine di San Gregorio Magno"
2008-05-15,Svezia,Sweden,"Ordine di San Gregorio Magno"
2008-05-15,Roma,Italy,"Ordine di San Gregorio Magno"
2008-05-15,Roma,Italy,"Ordine di San Gregorio Magno"
2008-05-15,Burgos,Spain,"Ordine di San Gregorio Magno"
2008-05-15,Roma,Italy,"Ordine di San Silvestro Papa"
2008-05-15,Roma,Italy,"Ordine di San Silvestro Papa"
2008-05-15,Tivoli,Italy,"Ordine di San Silvestro Papa"
2008-05-15,Roma,Italy,"Ordine di San Silvestro Papa"
2008-05-15,Roma,Italy,"Ordine di San Gregorio Magno"
2008-05-15,Roma,Italy,"Ordine di San Silvestro Papa"
2008-05-15,Roma,Italy,"Ordine di San Silvestro Papa"
2008-05-19,Syria,Syria,"Ordine di San Gregorio Magno"
2008-05-19,Adria-Rovigo,Italy,"Ordine di San Gregorio Magno"
2008-05-19,Indonesia,Indonesia,"Ordine di San Gregorio Magno"
2008-05-19,Italia,Italy,"Ordine di San Gregorio Magno"
2008-05-19,Italia,Italy,"Ordine di San Silvestro Papa"
2008-05-19,Italia,Italy,"Ordine di San Silvestro Papa"
2008-05-19,Innsbruck,Austria,"Ordine di San Silvestro Papa"
2008-05-19,Concordia-Pordenone,Italy,"Ordine di San Silvestro Papa"
2008-05-19,Faenza-Modigliana,Italy,"Ordine di San Silvestro Papa"
2008-05-19,Trivento,Argentina,"Ordine di San Silvestro Papa"
2008-05-19,Faenza-Modigliana,Italy,"Ordine di San Silvestro Papa"
2008-05-19,Acqui,Italy,"Ordine di San Gregorio Magno"
2008-05-19,Velletri-Segni,Italy,"Ordine di San Silvestro Papa"
2008-05-19,Trivento,Argentina,"Ordine di San Silvestro Papa"
2008-05-20,Bolivia,Bolivia,"Ordine di San Gregorio Magno"
2008-05-21,Roma,Italy,"Ordine di San Silvestro Papa"
2008-05-21,Germania-Ord.militare,Germany,"Ordine di San Silvestro Papa"
2008-05-21,Tivoli,Italy,"Ordine di San Gregorio Magno"
2008-05-21,Roma,Italy,"Ordine di San Gregorio Magno"
2008-05-23,Albano,Italy,"Ordine Piano"
2008-05-31,Italia,Italy,"Ordine di San Gregorio Magno"
2008-05-31,Koln,Germany,"Ordine di San Silvestro Papa"
2008-06-03,Roermond,Netherlands,"Ordine di San Silvestro Papa"
2008-06-07,Roma,Italy,"Ordine di San Silvestro Papa"
2008-06-07,’s-Hertogenbosch,Netherlands,"Ordine di San Silvestro Papa"
2008-06-07,’s-Hertogenbosch,Netherlands,"Ordine di San Silvestro Papa"
2008-06-07,Roma,Italy,"Ordine di San Silvestro Papa"
2008-06-07,Bergamo,Italy,"Ordine di San Silvestro Papa"
2008-06-07,Roma,Italy,"Ordine di San Silvestro Papa"
2008-06-09,Perth,Australia,"Ordine di San Gregorio Magno"
2008-06-09,Perth,Australia,"Ordine di San Gregorio Magno"
2008-06-09,Rotterdam,Netherlands,"Ordine di San Gregorio Magno"
2008-06-09,Haarlem,Netherlands,"Ordine di San Silvestro Papa"
2008-06-09,Vicenza,Italy,"Ordine di San Gregorio Magno"
2008-06-09,Montepulciano-Chiusi-Pienza,Italy,"Ordine di San Silvestro Papa"
2008-06-09,Irlanda,Ireland,"Ordine di San Silvestro Papa"
2008-06-09,Perth,Australia,"Ordine di San Gregorio Magno"
2008-06-09,Vicenza,Italy,"Ordine di San Gregorio Magno"
2008-06-09,Lugano,Switzerland,"Ordine di San Gregorio Magno"
2008-06-09,Rotterdam,Netherlands,"Ordine di San Gregorio Magno"
2008-06-09,"Ivano-Frankivsk di R. Biz. Ucr.",Ukraine,"Ordine di San Silvestro Papa"
2008-06-10,Austria,Austria,"Ordine di San Silvestro Papa"
2008-06-10,"Freiburg im Breisgau",Germany,"Ordine di San Gregorio Magno"
2008-06-10,Fiesole,Italy,"Ordine di San Silvestro Papa"
2008-06-10,Livorno,Italy,"Ordine di San Silvestro Papa"
2008-06-10,Italia,Italy,"Ordine di San Silvestro Papa"
2008-06-10,Nashville,"United States of America","Ordine di San Gregorio Magno"
2008-06-10,Livorno,Italy,"Ordine di San Silvestro Papa"
2008-06-12,Macedonia,Macedonia,"Ordine di San Gregorio Magno"
2008-06-12,Germania,Germany,"Ordine di San Gregorio Magno"
2008-06-14,"Rockville Centre","United States of America","Ordine di San Gregorio Magno"
2008-06-14,Spagna,Spain,"Ordine di San Gregorio Magno"
2008-06-14,"Rockville Centre","United States of America","Ordine di San Gregorio Magno"
2008-06-14,Vicenza,Italy,"Ordine di San Gregorio Magno"
2008-06-14,"Rockville Centre","United States of America","Ordine di San Gregorio Magno"
2008-06-14,"Rockville Centre","United States of America","Ordine di San Gregorio Magno"
2008-06-14,"Rockville Centre","United States of America","Ordine di San Gregorio Magno"
2008-06-16,Francia,France,"Ordine di San Gregorio Magno"
2008-06-16,Grenoble,France,"Ordine di San Silvestro Papa"
2008-06-16,L’Aquila,Italy,"Ordine di San Gregorio Magno"
2008-06-24,Paderborn,Germany,"Ordine di San Silvestro Papa"
2008-06-24,"Saint-Maron de Montreal dei Maroniti",Canada,"Ordine di San Gregorio Magno"
2008-06-24,Paderborn,Germany,"Ordine di San Silvestro Papa"
2008-06-24,Svezia,Sweden,"Ordine di San Gregorio Magno"
2008-06-24,Libano,Lebanon,"Ordine di San Gregorio Magno"
2008-06-24,Paderborn,Germany,"Ordine di San Silvestro Papa"
2008-06-28,Trento,Italy,"Ordine di San Silvestro Papa"
2008-06-28,Roma,Italy,"Ordine di San Gregorio Magno"
2008-06-28,Oakland,"United States of America","Ordine di San Silvestro Papa"
2008-06-28,Roma,Italy,"Ordine di San Silvestro Papa"
2008-06-28,Roma,Italy,"Ordine di San Silvestro Papa"
2008-06-28,Albano,Italy,"Ordine di San Silvestro Papa"
2008-06-28,Roma,Italy,"Ordine di San Silvestro Papa"
2008-06-28,Amiens,France,"Ordine di San Gregorio Magno"
2008-06-28,Oakland,"United States of America","Ordine di San Gregorio Magno"
2008-06-28,Italia,Italy,"Ordine di San Gregorio Magno"
2008-06-28,Irlanda,Ireland,"Ordine di San Gregorio Magno"
2008-06-28,Libano,Lebanon,"Ordine di San Gregorio Magno"
2008-06-28,Roma,Italy,"Ordine di San Silvestro Papa"
2008-06-28,Roma,Italy,"Ordine di San Silvestro Papa"
2008-07-01,Paraguay,Paraguay,"Ordine di San Gregorio Magno"
2008-07-03,Roma,Italy,"Ordine di San Gregorio Magno"
